year,month,date,site,transect,replicate,size_mm,num_ao,area
2018,8,8/21/18,ivee,3,D,88,0,300
2018,8,8/21/18,ivee,3,D,89,0,300
2018,8,8/21/18,ivee,3,D,90,0,300
2018,8,8/21/18,ivee,3,D,92,0,300
2018,8,8/21/18,ivee,3,D,92,0,300
2018,8,8/21/18,ivee,3,D,92,0,300
2018,8,8/21/18,ivee,3,D,100,0,300
2018,8,8/21/18,ivee,5,A,54,0,300
2018,8,8/21/18,ivee,5,A,54,0,300
2018,8,8/21/18,ivee,5,A,57,0,300
2018,8,8/21/18,ivee,5,A,60,0,300
2018,8,8/21/18,ivee,5,A,60,0,300
2018,8,8/21/18,ivee,5,A,62,0,300
2018,8,8/21/18,ivee,5,A,62,0,300
2018,8,8/21/18,ivee,5,A,62,0,300
2018,8,8/21/18,ivee,5,A,64,0,300
2018,8,8/21/18,ivee,5,A,64,0,300
2018,8,8/21/18,ivee,5,A,65,0,300
2018,8,8/21/18,ivee,5,A,65,0,300
2018,8,8/21/18,ivee,5,A,66,0,300
2018,8,8/21/18,ivee,5,A,68,0,300
2018,8,8/21/18,ivee,5,A,70,0,300
2018,8,8/21/18,ivee,5,A,71,0,300
2018,8,8/21/18,ivee,5,A,71,0,300
2018,8,8/21/18,ivee,5,A,72,0,300
2018,8,8/21/18,ivee,5,A,72,0,300
2018,8,8/21/18,ivee,5,A,72,0,300
2018,8,8/21/18,ivee,5,A,74,0,300
2018,8,8/21/18,ivee,5,A,75,0,300
2018,8,8/21/18,ivee,5,A,76,0,300
2018,8,8/21/18,ivee,5,A,76,0,300
2018,8,8/21/18,ivee,5,A,78,0,300
2018,8,8/21/18,ivee,5,A,78,0,300
2018,8,8/21/18,ivee,5,A,78,0,300
2018,8,8/21/18,ivee,5,A,80,0,300
2018,8,8/21/18,ivee,5,A,80,0,300
2018,8,8/21/18,ivee,5,A,80,0,300
2018,8,8/21/18,ivee,5,A,80,0,300
2018,8,8/21/18,ivee,5,A,80,0,300
2018,8,8/21/18,ivee,5,A,81,0,300
2018,8,8/21/18,ivee,5,A,81,0,300
2018,8,8/21/18,ivee,5,A,81,0,300
2018,8,8/21/18,ivee,5,A,82,0,300
2018,8,8/21/18,ivee,5,A,82,0,300
2018,8,8/21/18,ivee,5,A,83,0,300
2018,8,8/21/18,ivee,5,A,83,0,300
2018,8,8/21/18,ivee,5,A,83,0,300
2018,8,8/21/18,ivee,5,A,84,0,300
2018,8,8/21/18,ivee,5,A,85,0,300
2018,8,8/21/18,ivee,5,A,85,0,300
2018,8,8/21/18,ivee,5,A,86,0,300
2018,8,8/21/18,ivee,5,A,92,0,300
2018,8,8/21/18,ivee,5,A,98,0,300
2018,8,8/21/18,ivee,5,A,105,0,300
2018,8,8/21/18,ivee,5,A,154,0,300
2018,8,8/21/18,ivee,5,B,52,0,300
2018,8,8/21/18,ivee,5,B,55,0,300
2018,8,8/21/18,ivee,5,B,55,0,300
2018,8,8/21/18,ivee,5,B,56,0,300
2018,8,8/21/18,ivee,5,B,58,0,300
2018,8,8/21/18,ivee,5,B,58,0,300
2018,8,8/21/18,ivee,5,B,59,0,300
2018,8,8/21/18,ivee,5,B,60,0,300
2018,8,8/21/18,ivee,5,B,60,0,300
2018,8,8/21/18,ivee,5,B,61,0,300
2018,8,8/21/18,ivee,5,B,62,0,300
2018,8,8/21/18,ivee,5,B,63,0,300
2018,8,8/21/18,ivee,5,B,65,0,300
2018,8,8/21/18,ivee,5,B,65,0,300
2018,8,8/21/18,ivee,5,B,68,0,300
2018,8,8/21/18,ivee,5,B,68,0,300
2018,8,8/21/18,ivee,5,B,70,0,300
2018,8,8/21/18,ivee,5,B,70,0,300
2018,8,8/21/18,ivee,5,B,72,0,300
2018,8,8/21/18,ivee,5,B,72,0,300
2018,8,8/21/18,ivee,5,B,78,0,300
2018,8,8/21/18,ivee,5,B,80,0,300
2018,8,8/21/18,ivee,5,B,81,0,300
2018,8,8/21/18,ivee,5,C,52,0,300
2018,8,8/21/18,ivee,5,C,54,0,300
2018,8,8/21/18,ivee,5,C,55,0,300
2018,8,8/21/18,ivee,5,C,58,0,300
2018,8,8/21/18,ivee,5,C,60,0,300
2018,8,8/21/18,ivee,5,C,70,0,300
2018,8,8/21/18,ivee,5,C,78,0,300
2018,8,8/21/18,ivee,5,C,78,0,300
2018,8,8/21/18,ivee,5,C,83,0,300
2018,8,8/21/18,ivee,5,C,85,0,300
2018,8,8/21/18,ivee,5,C,88,0,300
2018,8,8/21/18,ivee,5,D,55,0,300
2018,8,8/21/18,ivee,5,D,62,0,300
2018,8,8/21/18,ivee,5,D,65,0,300
2018,8,8/21/18,ivee,5,D,65,0,300
2018,8,8/21/18,ivee,5,D,68,0,300
2018,8,8/21/18,ivee,5,D,70,0,300
2018,8,8/21/18,ivee,5,D,72,0,300
2018,8,8/21/18,ivee,5,D,75,0,300
2018,8,8/21/18,ivee,5,D,80,0,300
2018,8,8/21/18,ivee,5,D,82,0,300
2018,8,8/21/18,ivee,5,D,82,0,300
2018,8,8/21/18,ivee,5,D,85,0,300
2018,8,8/21/18,ivee,6,A,59,0,300
2018,8,8/21/18,ivee,6,A,60,0,300
2018,8,8/21/18,ivee,6,A,62,0,300
2018,8,8/21/18,ivee,6,A,65,0,300
2018,8,8/21/18,ivee,6,A,65,0,300
2018,8,8/21/18,ivee,6,A,66,0,300
2018,8,8/21/18,ivee,6,A,68,0,300
2018,8,8/21/18,ivee,6,A,70,0,300
2018,8,8/21/18,ivee,6,A,70,0,300
2018,8,8/21/18,ivee,6,A,70,0,300
2018,8,8/21/18,ivee,6,A,72,0,300
2018,8,8/21/18,ivee,6,A,72,0,300
2018,8,8/21/18,ivee,6,A,72,0,300
2018,8,8/21/18,ivee,6,A,75,0,300
2018,8,8/21/18,ivee,6,A,78,0,300
2018,8,8/21/18,ivee,6,A,80,0,300
2018,8,8/21/18,ivee,6,A,80,0,300
2018,8,8/21/18,ivee,6,A,80,0,300
2018,8,8/21/18,ivee,6,A,81,0,300
2018,8,8/21/18,ivee,6,A,82,0,300
2018,8,8/21/18,ivee,6,A,83,0,300
2018,8,8/21/18,ivee,6,A,85,0,300
2018,8,8/21/18,ivee,6,A,85,0,300
2018,8,8/21/18,ivee,6,A,85,0,300
2018,8,8/21/18,ivee,6,A,85,0,300
2018,8,8/21/18,ivee,6,A,85,0,300
2018,8,8/21/18,ivee,6,A,88,0,300
2018,8,8/21/18,ivee,6,A,90,0,300
2018,8,8/21/18,ivee,6,A,90,0,300
2018,8,8/21/18,ivee,6,A,90,0,300
2018,8,8/21/18,ivee,6,A,92,0,300
2018,8,8/21/18,ivee,6,A,95,0,300
2018,8,8/21/18,ivee,6,A,99,0,300
2018,8,8/21/18,ivee,6,A,100,0,300
2018,8,8/21/18,ivee,6,A,110,0,300
2018,8,8/21/18,ivee,6,A,125,0,300
2018,8,8/21/18,ivee,6,B,50,0,300
2018,8,8/21/18,ivee,6,B,58,0,300
2018,8,8/21/18,ivee,6,B,60,0,300
2018,8,8/21/18,ivee,6,B,60,0,300
2018,8,8/21/18,ivee,6,B,60,0,300
2018,8,8/21/18,ivee,6,B,62,0,300
2018,8,8/21/18,ivee,6,B,63,0,300
2018,8,8/21/18,ivee,6,B,63,0,300
2018,8,8/21/18,ivee,6,B,65,0,300
2018,8,8/21/18,ivee,6,B,65,0,300
2018,8,8/21/18,ivee,6,B,65,0,300
2018,8,8/21/18,ivee,6,B,67,0,300
2018,8,8/21/18,ivee,6,B,68,0,300
2018,8,8/21/18,ivee,6,B,70,0,300
2018,8,8/21/18,ivee,6,B,70,0,300
2018,8,8/21/18,ivee,6,B,70,0,300
2018,8,8/21/18,ivee,6,B,70,0,300
2018,8,8/21/18,ivee,6,B,72,0,300
2018,8,8/21/18,ivee,6,B,74,0,300
2018,8,8/21/18,ivee,6,B,75,0,300
2018,8,8/21/18,ivee,6,B,75,0,300
2018,8,8/21/18,ivee,6,B,75,0,300
2018,8,8/21/18,ivee,6,B,75,0,300
2018,8,8/21/18,ivee,6,B,77,0,300
2018,8,8/21/18,ivee,6,B,78,0,300
2018,8,8/21/18,ivee,6,B,78,0,300
2018,8,8/21/18,ivee,6,B,81,0,300
2018,8,8/21/18,ivee,6,B,81,0,300
2018,8,8/21/18,ivee,6,B,81,0,300
2018,8,8/21/18,ivee,6,B,82,0,300
2018,8,8/21/18,ivee,6,B,83,0,300
2018,8,8/21/18,ivee,6,B,83,0,300
2018,8,8/21/18,ivee,6,B,84,0,300
2018,8,8/21/18,ivee,6,B,84,0,300
2018,8,8/21/18,ivee,6,B,84,0,300
2018,8,8/21/18,ivee,6,B,85,0,300
2018,8,8/21/18,ivee,6,B,85,0,300
2018,8,8/21/18,ivee,6,B,85,0,300
2018,8,8/21/18,ivee,6,B,85,0,300
2018,8,8/21/18,ivee,6,B,87,0,300
2018,8,8/21/18,ivee,6,B,88,0,300
2018,8,8/21/18,ivee,6,B,88,0,300
2018,8,8/21/18,ivee,6,B,90,0,300
2018,8,8/21/18,ivee,6,B,90,0,300
2018,8,8/21/18,ivee,6,B,90,0,300
2018,8,8/21/18,ivee,6,B,92,0,300
2018,8,8/21/18,ivee,6,B,95,0,300
2018,8,8/21/18,ivee,6,B,95,0,300
2018,8,8/21/18,ivee,6,B,95,0,300
2018,8,8/21/18,ivee,6,B,100,0,300
2018,8,8/21/18,ivee,6,B,105,0,300
2018,8,8/21/18,ivee,6,B,110,0,300
2018,8,8/21/18,ivee,6,B,110,0,300
2018,8,8/21/18,ivee,6,C,45,0,300
2018,8,8/21/18,ivee,6,C,60,0,300
2018,8,8/21/18,ivee,6,C,67,0,300
2018,8,8/21/18,ivee,6,C,70,0,300
2018,8,8/21/18,ivee,6,C,70,0,300
2018,8,8/21/18,ivee,6,C,70,0,300
2018,8,8/21/18,ivee,6,C,70,0,300
2018,8,8/21/18,ivee,6,C,72,0,300
2018,8,8/21/18,ivee,6,C,72,0,300
2018,8,8/21/18,ivee,6,C,72,0,300
2018,8,8/21/18,ivee,6,C,72,0,300
2018,8,8/21/18,ivee,6,C,75,0,300
2018,8,8/21/18,ivee,6,C,75,0,300
2018,8,8/21/18,ivee,6,C,75,0,300
2018,8,8/21/18,ivee,6,C,78,0,300
2018,8,8/21/18,ivee,6,C,78,0,300
2018,8,8/21/18,ivee,6,C,80,0,300
2018,8,8/21/18,ivee,6,C,81,0,300
2018,8,8/21/18,ivee,6,C,84,0,300
2018,8,8/21/18,ivee,6,C,84,0,300
2018,8,8/21/18,ivee,6,C,84,0,300
2018,8,8/21/18,ivee,6,C,84,0,300
2018,8,8/21/18,ivee,6,C,85,0,300
2018,8,8/21/18,ivee,6,C,85,0,300
2018,8,8/21/18,ivee,6,C,85,0,300
2018,8,8/21/18,ivee,6,C,85,0,300
2018,8,8/21/18,ivee,6,C,85,0,300
2018,8,8/21/18,ivee,6,C,86,0,300
2018,8,8/21/18,ivee,6,C,88,0,300
2018,8,8/21/18,ivee,6,C,88,0,300
2018,8,8/21/18,ivee,6,C,88,0,300
2018,8,8/21/18,ivee,6,C,90,0,300
2018,8,8/21/18,ivee,6,C,90,0,300
2018,8,8/21/18,ivee,6,C,91,0,300
2018,8,8/21/18,ivee,6,C,94,0,300
2018,8,8/21/18,ivee,6,C,95,0,300
2018,8,8/21/18,ivee,6,C,95,0,300
2018,8,8/21/18,ivee,6,C,96,0,300
2018,8,8/21/18,ivee,6,C,98,0,300
2018,8,8/21/18,ivee,6,C,110,0,300
2018,8,8/21/18,ivee,6,C,110,0,300
2018,8,8/21/18,ivee,6,C,112,0,300
2018,8,8/21/18,ivee,6,C,155,0,300
2018,8,8/21/18,ivee,6,D,47,0,300
2018,8,8/21/18,ivee,6,D,50,0,300
2018,8,8/21/18,ivee,6,D,52,0,300
2018,8,8/21/18,ivee,6,D,55,0,300
2018,8,8/21/18,ivee,6,D,55,0,300
2018,8,8/21/18,ivee,6,D,58,0,300
2018,8,8/21/18,ivee,6,D,60,0,300
2018,8,8/21/18,ivee,6,D,60,0,300
2018,8,8/21/18,ivee,6,D,62,0,300
2018,8,8/21/18,ivee,6,D,62,0,300
2018,8,8/21/18,ivee,6,D,62,0,300
2018,8,8/21/18,ivee,6,D,67,0,300
2018,8,8/21/18,ivee,6,D,67,0,300
2018,8,8/21/18,ivee,6,D,68,0,300
2018,8,8/21/18,ivee,6,D,68,0,300
2018,8,8/21/18,ivee,6,D,70,0,300
2018,8,8/21/18,ivee,6,D,75,0,300
2018,8,8/21/18,ivee,6,D,75,0,300
2018,8,8/21/18,ivee,6,D,77,0,300
2018,8,8/21/18,ivee,6,D,78,0,300
2018,8,8/21/18,ivee,6,D,81,0,300
2018,8,8/21/18,ivee,6,D,82,0,300
2018,8,8/21/18,ivee,6,D,85,0,300
2018,8,8/21/18,ivee,6,D,86,0,300
2018,8,8/21/18,ivee,6,D,86,0,300
2018,8,8/21/18,ivee,6,D,87,0,300
2018,8,8/21/18,ivee,6,D,90,0,300
2018,8,8/21/18,ivee,6,D,90,0,300
2018,8,8/21/18,ivee,7,A,70,0,300
2018,8,8/21/18,ivee,7,A,74,0,300
2018,8,8/21/18,ivee,7,A,78,0,300
2018,8,8/21/18,ivee,7,A,78,0,300
2018,8,8/21/18,ivee,7,A,83,0,300
2018,8,8/21/18,ivee,7,A,83,0,300
2018,8,8/21/18,ivee,7,A,85,0,300
2018,8,8/21/18,ivee,7,A,85,0,300
2018,8,8/21/18,ivee,7,B,58,0,300
2018,8,8/21/18,ivee,7,B,61,0,300
2018,8,8/21/18,ivee,7,B,62,0,300
2018,8,8/21/18,ivee,7,B,62,0,300
2018,8,8/21/18,ivee,7,B,62,0,300
2018,8,8/21/18,ivee,7,B,62,0,300
2018,8,8/21/18,ivee,7,B,63,0,300
2018,8,8/21/18,ivee,7,B,63,0,300
2018,8,8/21/18,ivee,7,B,64,0,300
2018,8,8/21/18,ivee,7,B,65,0,300
2018,8,8/21/18,ivee,7,B,65,0,300
2018,8,8/21/18,ivee,7,B,65,0,300
2018,8,8/21/18,ivee,7,B,68,0,300
2018,8,8/21/18,ivee,7,B,68,0,300
2018,8,8/21/18,ivee,7,B,73,0,300
2018,8,8/21/18,ivee,7,B,73,0,300
2018,8,8/21/18,ivee,7,B,74,0,300
2018,8,8/21/18,ivee,7,B,75,0,300
2018,8,8/21/18,ivee,7,B,75,0,300
2018,8,8/21/18,ivee,7,B,78,0,300
2018,8,8/21/18,ivee,7,B,78,0,300
2018,8,8/21/18,ivee,7,B,79,0,300
2018,8,8/21/18,ivee,7,B,80,0,300
2018,8,8/21/18,ivee,7,B,81,0,300
2018,8,8/21/18,ivee,7,B,82,0,300
2018,8,8/21/18,ivee,7,B,82,0,300
2018,8,8/21/18,ivee,7,B,84,0,300
2018,8,8/21/18,ivee,7,B,84,0,300
2018,8,8/21/18,ivee,7,B,85,0,300
2018,8,8/21/18,ivee,7,B,85,0,300
2018,8,8/21/18,ivee,7,B,85,0,300
2018,8,8/21/18,ivee,7,B,85,0,300
2018,8,8/21/18,ivee,7,B,90,0,300
2018,8,8/21/18,ivee,7,C,56,0,300
2018,8,8/21/18,ivee,7,C,56,0,300
2018,8,8/21/18,ivee,7,C,60,0,300
2018,8,8/21/18,ivee,7,C,60,0,300
2018,8,8/21/18,ivee,7,C,61,0,300
2018,8,8/21/18,ivee,7,C,61,0,300
2018,8,8/21/18,ivee,7,C,62,0,300
2018,8,8/21/18,ivee,7,C,62,0,300
2018,8,8/21/18,ivee,7,C,62,0,300
2018,8,8/21/18,ivee,7,C,67,0,300
2018,8,8/21/18,ivee,7,C,68,0,300
2018,8,8/21/18,ivee,7,C,70,0,300
2018,8,8/21/18,ivee,7,C,70,0,300
2018,8,8/21/18,ivee,7,C,70,0,300
2018,8,8/21/18,ivee,7,C,70,0,300
2018,8,8/21/18,ivee,7,C,72,0,300
2018,8,8/21/18,ivee,7,C,72,0,300
2018,8,8/21/18,ivee,7,C,78,0,300
2018,8,8/21/18,ivee,7,C,78,0,300
2018,8,8/21/18,ivee,7,C,78,0,300
2018,8,8/21/18,ivee,7,C,80,0,300
2018,8,8/21/18,ivee,7,C,80,0,300
2018,8,8/21/18,ivee,7,C,81,0,300
2018,8,8/21/18,ivee,7,C,81,0,300
2018,8,8/21/18,ivee,7,C,83,0,300
2018,8,8/21/18,ivee,7,C,83,0,300
2018,8,8/21/18,ivee,7,C,86,0,300
2018,8,8/21/18,ivee,7,D,54,0,300
2018,8,8/21/18,ivee,7,D,54,0,300
2018,8,8/21/18,ivee,7,D,60,0,300
2018,8,8/21/18,ivee,7,D,65,0,300
2018,8,8/21/18,ivee,7,D,65,0,300
2018,8,8/21/18,ivee,7,D,65,0,300
2018,8,8/21/18,ivee,7,D,68,0,300
2018,8,8/21/18,ivee,7,D,70,0,300
2018,8,8/21/18,ivee,7,D,72,0,300
2018,8,8/21/18,ivee,7,D,72,0,300
2018,8,8/21/18,ivee,7,D,73,0,300
2018,8,8/21/18,ivee,7,D,80,0,300
2018,8,8/21/18,ivee,7,D,82,0,300
2018,8,8/21/18,ivee,7,D,83,0,300
2018,8,8/21/18,ivee,7,D,83,0,300
2018,8,8/21/18,ivee,8,A,68,0,300
2018,8,8/21/18,ivee,8,A,70,0,300
2018,8,8/21/18,ivee,8,A,72,0,300
2018,8,8/21/18,ivee,8,A,72,0,300
2018,8,8/21/18,ivee,8,A,75,0,300
2018,8,8/21/18,ivee,8,A,76,0,300
2018,8,8/21/18,ivee,8,A,81,0,300
2018,8,8/21/18,ivee,8,A,84,0,300
2018,8,8/21/18,ivee,8,A,84,0,300
2018,8,8/21/18,ivee,8,B,60,0,300
2018,8,8/21/18,ivee,8,B,62,0,300
2018,8,8/21/18,ivee,8,B,67,0,300
2018,8,8/21/18,ivee,8,B,70,0,300
2018,8,8/21/18,ivee,8,B,82,0,300
2018,8,8/21/18,ivee,8,B,85,0,300
2018,8,8/21/18,ivee,8,B,88,0,300
2018,8,8/21/18,ivee,8,C,79,0,300
2018,8,8/21/18,ivee,8,C,85,0,300
2018,8,8/21/18,ivee,8,C,86,0,300
2018,8,8/21/18,ivee,8,D,60,0,300
2018,8,8/21/18,ivee,8,D,84,0,300
2018,8,8/22/18,carp,1,A,65,0,300
2018,8,8/22/18,carp,1,A,68,0,300
2018,8,8/22/18,carp,1,A,69,0,300
2018,8,8/22/18,carp,1,A,73,0,300
2018,8,8/22/18,carp,1,B,70,0,300
2018,8,8/22/18,carp,1,B,73,0,300
2018,8,8/22/18,carp,1,B,73,0,300
2018,8,8/22/18,carp,1,B,76,0,300
2018,8,8/22/18,carp,1,B,80,0,300
2018,8,8/22/18,carp,1,B,183,0,300
2018,8,8/22/18,carp,1,C,61,0,300
2018,8,8/22/18,carp,1,C,62,0,300
2018,8,8/22/18,carp,1,C,70,0,300
2018,8,8/22/18,carp,1,C,72,0,300
2018,8,8/22/18,carp,1,C,72,0,300
2018,8,8/22/18,carp,1,C,74,0,300
2018,8,8/22/18,carp,1,C,75,0,300
2018,8,8/22/18,carp,1,C,78,0,300
2018,8,8/22/18,carp,1,C,79,0,300
2018,8,8/22/18,carp,1,C,80,0,300
2018,8,8/22/18,carp,1,C,83,0,300
2018,8,8/22/18,carp,1,C,85,0,300
2018,8,8/22/18,carp,1,D,65,0,300
2018,8,8/22/18,carp,1,D,70,0,300
2018,8,8/22/18,carp,1,D,72,0,300
2018,8,8/22/18,carp,1,D,72,0,300
2018,8,8/22/18,carp,1,D,75,0,300
2018,8,8/22/18,carp,1,D,81,0,300
2018,8,8/22/18,carp,2,A,61,0,300
2018,8,8/22/18,carp,2,A,69,0,300
2018,8,8/22/18,carp,2,B,59,0,300
2018,8,8/22/18,carp,2,B,64,0,300
2018,8,8/22/18,carp,2,B,67,0,300
2018,8,8/22/18,carp,2,B,68,0,300
2018,8,8/22/18,carp,2,B,69,0,300
2018,8,8/22/18,carp,2,B,78,0,300
2018,8,8/22/18,carp,2,C,62,0,300
2018,8,8/22/18,carp,2,C,62,0,300
2018,8,8/22/18,carp,2,C,63,0,300
2018,8,8/22/18,carp,2,C,65,0,300
2018,8,8/22/18,carp,2,C,65,0,300
2018,8,8/22/18,carp,2,C,65,0,300
2018,8,8/22/18,carp,2,C,65,0,300
2018,8,8/22/18,carp,2,C,67,0,300
2018,8,8/22/18,carp,2,C,68,0,300
2018,8,8/22/18,carp,2,C,68,0,300
2018,8,8/22/18,carp,2,C,68,0,300
2018,8,8/22/18,carp,2,C,68,0,300
2018,8,8/22/18,carp,2,C,69,0,300
2018,8,8/22/18,carp,2,C,70,0,300
2018,8,8/22/18,carp,2,C,70,0,300
2018,8,8/22/18,carp,2,C,71,0,300
2018,8,8/22/18,carp,2,C,72,0,300
2018,8,8/22/18,carp,2,C,72,0,300
2018,8,8/22/18,carp,2,C,72,0,300
2018,8,8/22/18,carp,2,C,74,0,300
2018,8,8/22/18,carp,2,C,77,0,300
2018,8,8/22/18,carp,2,C,78,0,300
2018,8,8/22/18,carp,2,C,83,0,300
2018,8,8/22/18,carp,2,C,86,0,300
2018,8,8/22/18,carp,2,C,102,0,300
2018,8,8/22/18,carp,2,C,120,0,300
2018,8,8/22/18,carp,2,D,62,0,300
2018,8,8/22/18,carp,2,D,67,0,300
2018,8,8/22/18,carp,2,D,70,0,300
2018,8,8/22/18,carp,2,D,70,0,300
2018,8,8/22/18,carp,2,D,70,0,300
2018,8,8/22/18,carp,2,D,73,0,300
2018,8,8/22/18,carp,2,D,74,0,300
2018,8,8/22/18,carp,2,D,75,0,300
2018,8,8/22/18,carp,3,A,68,0,300
2018,8,8/22/18,carp,3,A,70,0,300
2018,8,8/22/18,carp,3,A,76,0,300
2018,8,8/22/18,carp,3,A,76,0,300
2018,8,8/22/18,carp,3,A,81,0,300
2018,8,8/22/18,carp,3,A,82,0,300
2018,8,8/22/18,carp,3,A,82,0,300
2018,8,8/22/18,carp,3,A,83,0,300
2018,8,8/22/18,carp,3,A,86,0,300
2018,8,8/22/18,carp,3,B,54,0,300
2018,8,8/22/18,carp,3,B,55,0,300
2018,8,8/22/18,carp,3,B,55,0,300
2018,8,8/22/18,carp,3,B,55,0,300
2018,8,8/22/18,carp,3,B,56,0,300
2018,8,8/22/18,carp,3,B,56,0,300
2018,8,8/22/18,carp,3,B,58,0,300
2018,8,8/22/18,carp,3,B,58,0,300
2018,8,8/22/18,carp,3,B,60,0,300
2018,8,8/22/18,carp,3,B,60,0,300
2018,8,8/22/18,carp,3,B,60,0,300
2018,8,8/22/18,carp,3,B,60,0,300
2018,8,8/22/18,carp,3,B,64,0,300
2018,8,8/22/18,carp,3,B,65,0,300
2018,8,8/22/18,carp,3,B,65,0,300
2018,8,8/22/18,carp,3,B,65,0,300
2018,8,8/22/18,carp,3,B,65,0,300
2018,8,8/22/18,carp,3,B,68,0,300
2018,8,8/22/18,carp,3,B,70,0,300
2018,8,8/22/18,carp,3,B,70,0,300
2018,8,8/22/18,carp,3,B,72,0,300
2018,8,8/22/18,carp,3,B,72,0,300
2018,8,8/22/18,carp,3,B,73,0,300
2018,8,8/22/18,carp,3,B,74,0,300
2018,8,8/22/18,carp,3,B,74,0,300
2018,8,8/22/18,carp,3,B,74,0,300
2018,8,8/22/18,carp,3,B,75,0,300
2018,8,8/22/18,carp,3,B,75,0,300
2018,8,8/22/18,carp,3,B,75,0,300
2018,8,8/22/18,carp,3,B,75,0,300
2018,8,8/22/18,carp,3,B,75,0,300
2018,8,8/22/18,carp,3,B,75,0,300
2018,8,8/22/18,carp,3,B,76,0,300
2018,8,8/22/18,carp,3,B,76,0,300
2018,8,8/22/18,carp,3,B,76,0,300
2018,8,8/22/18,carp,3,B,76,0,300
2018,8,8/22/18,carp,3,B,78,0,300
2018,8,8/22/18,carp,3,B,78,0,300
2018,8,8/22/18,carp,3,B,78,0,300
2018,8,8/22/18,carp,3,B,78,0,300
2018,8,8/22/18,carp,3,B,78,0,300
2018,8,8/22/18,carp,3,B,80,0,300
2018,8,8/22/18,carp,3,B,80,0,300
2018,8,8/22/18,carp,3,B,80,0,300
2018,8,8/22/18,carp,3,B,80,0,300
2018,8,8/22/18,carp,3,B,80,0,300
2018,8,8/22/18,carp,3,B,80,0,300
2018,8,8/22/18,carp,3,B,82,0,300
2018,8,8/22/18,carp,3,B,82,0,300
2018,8,8/22/18,carp,3,B,82,0,300
2018,8,8/22/18,carp,3,B,82,0,300
2018,8,8/22/18,carp,3,B,83,0,300
2018,8,8/22/18,carp,3,B,83,0,300
2018,8,8/22/18,carp,3,B,83,0,300
2018,8,8/22/18,carp,3,B,83,0,300
2018,8,8/22/18,carp,3,B,83,0,300
2018,8,8/22/18,carp,3,B,84,0,300
2018,8,8/22/18,carp,3,B,85,0,300
2018,8,8/22/18,carp,3,B,85,0,300
2018,8,8/22/18,carp,3,B,85,0,300
2018,8,8/22/18,carp,3,B,85,0,300
2018,8,8/22/18,carp,3,B,87,0,300
2018,8,8/22/18,carp,3,B,90,0,300
2018,8,8/22/18,carp,3,B,91,0,300
2018,8,8/22/18,carp,3,C,65,0,300
2018,8,8/22/18,carp,3,C,65,0,300
2018,8,8/22/18,carp,3,C,68,0,300
2018,8,8/22/18,carp,3,C,70,0,300
2018,8,8/22/18,carp,3,C,72,0,300
2018,8,8/22/18,carp,3,C,73,0,300
2018,8,8/22/18,carp,3,C,74,0,300
2018,8,8/22/18,carp,3,C,75,0,300
2018,8,8/22/18,carp,3,C,75,0,300
2018,8,8/22/18,carp,3,C,75,0,300
2018,8,8/22/18,carp,3,C,78,0,300
2018,8,8/22/18,carp,3,C,78,0,300
2018,8,8/22/18,carp,3,C,78,0,300
2018,8,8/22/18,carp,3,C,80,0,300
2018,8,8/22/18,carp,3,C,80,0,300
2018,8,8/22/18,carp,3,C,80,0,300
2018,8,8/22/18,carp,3,C,82,0,300
2018,8,8/22/18,carp,3,C,82,0,300
2018,8,8/22/18,carp,3,C,82,0,300
2018,8,8/22/18,carp,3,C,82,0,300
2018,8,8/22/18,carp,3,C,83,0,300
2018,8,8/22/18,carp,3,C,83,0,300
2018,8,8/22/18,carp,3,C,83,0,300
2018,8,8/22/18,carp,3,C,83,0,300
2018,8,8/22/18,carp,3,C,83,0,300
2018,8,8/22/18,carp,3,C,84,0,300
2018,8,8/22/18,carp,3,C,85,0,300
2018,8,8/22/18,carp,3,D,73,0,300
2018,8,8/22/18,carp,3,D,74,0,300
2018,8,8/22/18,carp,3,D,75,0,300
2018,8,8/22/18,carp,3,D,80,0,300
2018,8,8/22/18,carp,4,A,60,0,300
2018,8,8/22/18,carp,4,A,63,0,300
2018,8,8/22/18,carp,4,A,68,0,300
2018,8,8/22/18,carp,4,A,68,0,300
2018,8,8/22/18,carp,4,A,69,0,300
2018,8,8/22/18,carp,4,A,73,0,300
2018,8,8/22/18,carp,4,A,78,0,300
2018,8,8/22/18,carp,4,A,80,0,300
2018,8,8/22/18,carp,4,A,80,0,300
2018,8,8/22/18,carp,4,A,83,0,300
2018,8,8/22/18,carp,4,A,83,0,300
2018,8,8/22/18,carp,4,A,85,0,300
2018,8,8/22/18,carp,4,A,85,0,300
2018,8,8/22/18,carp,4,A,86,0,300
2018,8,8/22/18,carp,4,B,60,0,300
2018,8,8/22/18,carp,4,B,64,0,300
2018,8,8/22/18,carp,4,B,65,0,300
2018,8,8/22/18,carp,4,B,65,0,300
2018,8,8/22/18,carp,4,B,65,0,300
2018,8,8/22/18,carp,4,B,68,0,300
2018,8,8/22/18,carp,4,B,68,0,300
2018,8,8/22/18,carp,4,B,68,0,300
2018,8,8/22/18,carp,4,B,70,0,300
2018,8,8/22/18,carp,4,B,70,0,300
2018,8,8/22/18,carp,4,B,72,0,300
2018,8,8/22/18,carp,4,B,73,0,300
2018,8,8/22/18,carp,4,B,74,0,300
2018,8,8/22/18,carp,4,B,74,0,300
