YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,SUBSTRATE_TYPE,PERCENT_COVER
2013,7,7/22/13,CARP,3,20,I,S,0
2013,7,7/22/13,CARP,3,20,O,S,0
2013,7,7/22/13,CARP,3,40,I,S,0
2013,7,7/22/13,CARP,3,40,O,S,0
2013,7,7/22/13,CARP,5,20,I,S,0
2013,7,7/22/13,CARP,5,20,O,S,0
2013,7,7/22/13,CARP,5,40,I,S,0
2013,7,7/22/13,CARP,5,40,O,S,0
2013,7,7/22/13,CARP,6,20,I,S,0
2013,7,7/22/13,CARP,6,20,O,S,0
2013,7,7/22/13,CARP,6,40,I,S,0
2013,7,7/22/13,CARP,6,40,O,S,0
2013,7,7/22/13,CARP,8,20,I,S,0
2013,7,7/22/13,CARP,8,20,O,S,0
2013,7,7/22/13,CARP,8,40,I,S,0
2013,7,7/22/13,CARP,8,40,O,S,0
2013,7,7/23/13,ABUR,1,20,I,S,55
2013,7,7/23/13,ABUR,1,20,O,S,65
2013,7,7/23/13,ABUR,1,40,I,S,70
2013,7,7/23/13,ABUR,1,40,O,S,65
2013,7,7/23/13,ABUR,2,20,I,S,85
2013,7,7/23/13,ABUR,2,20,O,S,85
2013,7,7/23/13,ABUR,2,40,I,S,75
2013,7,7/23/13,ABUR,2,40,O,S,85
2013,7,7/23/13,MOHK,1,20,I,S,0
2013,7,7/23/13,MOHK,1,20,O,S,0
2013,7,7/23/13,MOHK,1,40,I,S,0
2013,7,7/23/13,MOHK,1,40,O,S,0
2013,7,7/23/13,MOHK,2,20,I,S,0
2013,7,7/23/13,MOHK,2,20,O,S,0
2013,7,7/23/13,MOHK,2,40,I,S,0
2013,7,7/23/13,MOHK,2,40,O,S,0
2013,7,7/24/13,GOLB,1,20,I,S,35
2013,7,7/24/13,GOLB,1,20,O,S,45
2013,7,7/24/13,GOLB,1,40,I,S,40
2013,7,7/24/13,GOLB,1,40,O,S,45
2013,7,7/24/13,GOLB,2,20,I,S,75
2013,7,7/24/13,GOLB,2,20,O,S,70
2013,7,7/24/13,GOLB,2,40,I,S,80
2013,7,7/24/13,GOLB,2,40,O,S,75
2013,7,7/24/13,IVEE,1,20,I,S,0
2013,7,7/24/13,IVEE,1,20,O,S,0
2013,7,7/24/13,IVEE,1,40,I,S,5
2013,7,7/24/13,IVEE,1,40,O,S,25
2013,7,7/24/13,IVEE,2,20,I,S,0
2013,7,7/24/13,IVEE,2,20,O,S,15
2013,7,7/24/13,IVEE,2,40,I,S,15
2013,7,7/24/13,IVEE,2,40,O,S,10
2013,7,7/24/13,IVEE,3,20,I,S,0
2013,7,7/24/13,IVEE,3,20,O,S,0
2013,7,7/24/13,IVEE,3,40,I,S,0
2013,7,7/24/13,IVEE,3,40,O,S,0
2013,7,7/24/13,IVEE,5,20,I,S,0
2013,7,7/24/13,IVEE,5,20,O,S,0
2013,7,7/24/13,IVEE,5,40,I,S,0
2013,7,7/24/13,IVEE,5,40,O,S,0
2013,7,7/24/13,IVEE,6,20,I,S,0
2013,7,7/24/13,IVEE,6,20,O,S,5
2013,7,7/24/13,IVEE,6,40,I,S,0
2013,7,7/24/13,IVEE,6,40,O,S,0
2013,7,7/24/13,IVEE,7,20,I,S,0
2013,7,7/24/13,IVEE,7,20,O,S,0
2013,7,7/24/13,IVEE,7,40,I,S,0
2013,7,7/24/13,IVEE,7,40,O,S,0
2013,7,7/24/13,IVEE,8,20,I,S,0
2013,7,7/24/13,IVEE,8,20,O,S,0
2013,7,7/24/13,IVEE,8,40,I,S,0
2013,7,7/24/13,IVEE,8,40,O,S,0
2013,7,7/25/13,AQUE,1,20,I,S,0
2013,7,7/25/13,AQUE,1,20,O,S,0
2013,7,7/25/13,AQUE,1,40,I,S,0
2013,7,7/25/13,AQUE,1,40,O,S,0
2013,7,7/25/13,AQUE,2,20,I,S,0
2013,7,7/25/13,AQUE,2,20,O,S,0
2013,7,7/25/13,AQUE,2,40,I,S,0
2013,7,7/25/13,AQUE,2,40,O,S,0
2013,7,7/25/13,AQUE,3,20,I,S,15
2013,7,7/25/13,AQUE,3,20,O,S,25
2013,7,7/25/13,AQUE,3,40,I,S,30
2013,7,7/25/13,AQUE,3,40,O,S,55
2013,7,7/25/13,AQUE,4,20,I,S,0
2013,7,7/25/13,AQUE,4,20,O,S,15
2013,7,7/25/13,AQUE,4,40,I,S,0
2013,7,7/25/13,AQUE,4,40,O,S,0
2013,7,7/25/13,AQUE,5,20,I,S,0
2013,7,7/25/13,AQUE,5,20,O,S,0
2013,7,7/25/13,AQUE,5,40,I,S,0
2013,7,7/25/13,AQUE,5,40,O,S,0
2013,7,7/25/13,AQUE,6,20,I,S,0
2013,7,7/25/13,AQUE,6,20,O,S,5
2013,7,7/25/13,AQUE,6,40,I,S,15
2013,7,7/25/13,AQUE,6,40,O,S,10
2013,7,7/26/13,NAPL,5,20,I,S,0
2013,7,7/26/13,NAPL,5,20,O,S,0
2013,7,7/26/13,NAPL,5,40,I,S,0
2013,7,7/26/13,NAPL,5,40,O,S,0
2013,7,7/26/13,NAPL,6,20,I,S,0
2013,7,7/26/13,NAPL,6,20,O,S,0
2013,7,7/26/13,NAPL,6,40,I,S,0
2013,7,7/26/13,NAPL,6,40,O,S,0
2013,7,7/26/13,NAPL,7,20,I,S,0
2013,7,7/26/13,NAPL,7,20,O,S,0
2013,7,7/26/13,NAPL,7,40,I,S,0
2013,7,7/26/13,NAPL,7,40,O,S,0
2013,7,7/26/13,NAPL,8,20,I,S,0
2013,7,7/26/13,NAPL,8,20,O,S,0
2013,7,7/26/13,NAPL,8,40,I,S,0
2013,7,7/26/13,NAPL,8,40,O,S,0
2013,7,7/29/13,SCDI,2,20,I,S,0
2013,7,7/29/13,SCDI,2,20,O,S,0
2013,7,7/29/13,SCDI,2,40,I,S,0
2013,7,7/29/13,SCDI,2,40,O,S,0
2013,7,7/29/13,SCDI,3,20,I,S,0
2013,7,7/29/13,SCDI,3,20,O,S,0
2013,7,7/29/13,SCDI,3,40,I,S,0
2013,7,7/29/13,SCDI,3,40,O,S,0
2013,7,7/29/13,SCTW,2,20,I,S,0
2013,7,7/29/13,SCTW,2,20,O,S,0
2013,7,7/29/13,SCTW,2,40,I,S,10
2013,7,7/29/13,SCTW,2,40,O,S,5
2013,7,7/29/13,SCTW,3,20,I,S,5
2013,7,7/29/13,SCTW,3,20,O,S,5
2013,7,7/29/13,SCTW,3,40,I,S,5
2013,7,7/29/13,SCTW,3,40,O,S,5
2013,7,7/30/13,AHND,1,20,I,S,100
2013,7,7/30/13,AHND,1,20,O,S,100
2013,7,7/30/13,AHND,1,40,I,S,100
2013,7,7/30/13,AHND,1,40,O,S,100
2013,7,7/30/13,AHND,2,20,I,S,40
2013,7,7/30/13,AHND,2,20,O,S,70
2013,7,7/30/13,AHND,2,40,I,S,70
2013,7,7/30/13,AHND,2,40,O,S,40
2013,7,7/30/13,BULL,1,20,I,S,0
2013,7,7/30/13,BULL,1,20,O,S,0
2013,7,7/30/13,BULL,1,40,I,S,5
2013,7,7/30/13,BULL,1,40,O,S,5
2013,7,7/30/13,BULL,3,20,I,S,0
2013,7,7/30/13,BULL,3,20,O,S,0
2013,7,7/30/13,BULL,3,40,I,S,0
2013,7,7/30/13,BULL,3,40,O,S,0
2013,7,7/30/13,BULL,6,20,I,S,0
2013,7,7/30/13,BULL,6,20,O,S,0
2013,7,7/30/13,BULL,6,40,I,S,0
2013,7,7/30/13,BULL,6,40,O,S,0
2013,7,7/31/13,NAPL,1,20,I,S,0
2013,7,7/31/13,NAPL,1,20,O,S,0
2013,7,7/31/13,NAPL,1,40,I,S,0
2013,7,7/31/13,NAPL,1,40,O,S,0
2013,7,7/31/13,NAPL,2,20,I,S,0
2013,7,7/31/13,NAPL,2,20,O,S,0
2013,7,7/31/13,NAPL,2,40,I,S,0
2013,7,7/31/13,NAPL,2,40,O,S,0
2013,7,7/31/13,NAPL,3,20,I,S,0
2013,7,7/31/13,NAPL,3,20,O,S,0
2013,7,7/31/13,NAPL,3,40,I,S,0
2013,7,7/31/13,NAPL,3,40,O,S,0
2013,7,7/31/13,NAPL,4,20,I,S,5
2013,7,7/31/13,NAPL,4,20,O,S,10
2013,7,7/31/13,NAPL,4,40,I,S,10
2013,7,7/31/13,NAPL,4,40,O,S,5
2014,7,7/16/14,CARP,1,20,I,S,0
2014,7,7/16/14,CARP,1,20,O,S,0
2014,7,7/16/14,CARP,1,40,I,S,0
2014,7,7/16/14,CARP,1,40,O,S,0
2014,7,7/16/14,CARP,2,20,I,S,0
2014,7,7/16/14,CARP,2,20,O,S,0
2014,7,7/16/14,CARP,2,40,I,S,15
2014,7,7/16/14,CARP,2,40,O,S,10
2014,7,7/16/14,CARP,3,20,I,S,0
2014,7,7/16/14,CARP,3,20,O,S,0
2014,7,7/16/14,CARP,3,40,I,S,0
2014,7,7/16/14,CARP,3,40,O,S,0
2014,7,7/16/14,CARP,4,20,I,S,0
2014,7,7/16/14,CARP,4,20,O,S,0
2014,7,7/16/14,CARP,4,40,I,S,0
2014,7,7/16/14,CARP,4,40,O,S,0
2014,7,7/16/14,CARP,5,20,I,S,0
2014,7,7/16/14,CARP,5,20,O,S,0
2014,7,7/16/14,CARP,5,40,I,S,0
2014,7,7/16/14,CARP,5,40,O,S,0
2014,7,7/16/14,CARP,6,20,I,S,0
2014,7,7/16/14,CARP,6,20,O,S,0
2014,7,7/16/14,CARP,6,40,I,S,0
2014,7,7/16/14,CARP,6,40,O,S,0
2014,7,7/16/14,CARP,7,20,I,S,0
2014,7,7/16/14,CARP,7,20,O,S,0
2014,7,7/16/14,CARP,7,40,I,S,0
2014,7,7/16/14,CARP,7,40,O,S,0
2014,7,7/16/14,CARP,8,20,I,S,0
2014,7,7/16/14,CARP,8,20,O,S,0
2014,7,7/16/14,CARP,8,40,I,S,0
2014,7,7/16/14,CARP,8,40,O,S,0
2014,7,7/17/14,AHND,1,20,I,S,100
2014,7,7/17/14,AHND,1,20,O,S,100
2014,7,7/17/14,AHND,1,40,I,S,100
2014,7,7/17/14,AHND,1,40,O,S,100
2014,7,7/17/14,AHND,2,20,I,S,20
2014,7,7/17/14,AHND,2,20,O,S,30
2014,7,7/17/14,AHND,2,40,I,S,55
2014,7,7/17/14,AHND,2,40,O,S,30
2014,7,7/17/14,AQUE,1,20,I,S,0
2014,7,7/17/14,AQUE,1,20,O,S,0
2014,7,7/17/14,AQUE,1,40,I,S,0
2014,7,7/17/14,AQUE,1,40,O,S,0
2014,7,7/17/14,AQUE,2,20,I,S,0
2014,7,7/17/14,AQUE,2,20,O,S,0
2014,7,7/17/14,AQUE,2,40,I,S,0
2014,7,7/17/14,AQUE,2,40,O,S,0
2014,7,7/17/14,AQUE,6,20,I,S,0
2014,7,7/17/14,AQUE,6,20,O,S,0
2014,7,7/17/14,AQUE,6,40,I,S,0
2014,7,7/17/14,AQUE,6,40,O,S,0
2014,7,7/17/14,BULL,6,20,I,S,10
2014,7,7/17/14,BULL,6,20,O,S,20
2014,7,7/17/14,BULL,6,40,I,S,60
2014,7,7/17/14,BULL,6,40,O,S,50
2014,7,7/18/14,ABUR,1,20,I,S,45
2014,7,7/18/14,ABUR,1,20,O,S,55
2014,7,7/18/14,ABUR,1,40,I,S,50
2014,7,7/18/14,ABUR,1,40,O,S,50
2014,7,7/18/14,ABUR,2,20,I,S,100
2014,7,7/18/14,ABUR,2,20,O,S,100
2014,7,7/18/14,ABUR,2,40,I,S,100
2014,7,7/18/14,ABUR,2,40,O,S,100
2014,7,7/18/14,GOLB,1,20,I,S,60
2014,7,7/18/14,GOLB,1,20,O,S,60
2014,7,7/18/14,GOLB,1,40,I,S,35
2014,7,7/18/14,GOLB,1,40,O,S,20
2014,7,7/18/14,GOLB,2,20,I,S,70
2014,7,7/18/14,GOLB,2,20,O,S,70
2014,7,7/18/14,GOLB,2,40,I,S,90
2014,7,7/18/14,GOLB,2,40,O,S,75
2014,7,7/18/14,MOHK,1,20,I,S,0
2014,7,7/18/14,MOHK,1,20,O,S,5
2014,7,7/18/14,MOHK,1,40,I,S,0
2014,7,7/18/14,MOHK,1,40,O,S,0
2014,7,7/18/14,MOHK,2,20,I,S,0
2014,7,7/18/14,MOHK,2,20,O,S,5
2014,7,7/18/14,MOHK,2,40,I,S,0
2014,7,7/18/14,MOHK,2,40,O,S,0
2014,7,7/21/14,IVEE,1,20,I,S,5
2014,7,7/21/14,IVEE,1,20,O,S,5
2014,7,7/21/14,IVEE,1,40,I,S,5
2014,7,7/21/14,IVEE,1,40,O,S,15
2014,7,7/21/14,IVEE,2,20,I,S,10
2014,7,7/21/14,IVEE,2,20,O,S,0
2014,7,7/21/14,IVEE,2,40,I,S,5
2014,7,7/21/14,IVEE,2,40,O,S,0
2014,7,7/21/14,IVEE,3,20,I,S,0
2014,7,7/21/14,IVEE,3,20,O,S,0
2014,7,7/21/14,IVEE,3,40,I,S,0
2014,7,7/21/14,IVEE,3,40,O,S,0
2014,7,7/21/14,IVEE,5,20,I,S,0
2014,7,7/21/14,IVEE,5,20,O,S,0
2014,7,7/21/14,IVEE,5,40,I,S,0
2014,7,7/21/14,IVEE,5,40,O,S,0
2014,7,7/21/14,IVEE,6,20,I,S,0
2014,7,7/21/14,IVEE,6,20,O,S,0
2014,7,7/21/14,IVEE,6,40,I,S,0
2014,7,7/21/14,IVEE,6,40,O,S,0
2014,7,7/21/14,IVEE,7,20,I,S,15
2014,7,7/21/14,IVEE,7,20,O,S,10
2014,7,7/21/14,IVEE,7,40,I,S,45
2014,7,7/21/14,IVEE,7,40,O,S,30
2014,7,7/21/14,IVEE,8,20,I,S,35
2014,7,7/21/14,IVEE,8,20,O,S,30
2014,7,7/21/14,IVEE,8,40,I,S,10
2014,7,7/21/14,IVEE,8,40,O,S,15
2014,7,7/22/14,SCDI,2,20,I,S,0
2014,7,7/22/14,SCDI,2,20,O,S,0
2014,7,7/22/14,SCDI,2,40,I,S,0
2014,7,7/22/14,SCDI,2,40,O,S,0
2014,7,7/22/14,SCDI,3,20,I,S,0
2014,7,7/22/14,SCDI,3,20,O,S,0
2014,7,7/22/14,SCDI,3,40,I,S,0
2014,7,7/22/14,SCDI,3,40,O,S,0
2014,7,7/22/14,SCTW,2,20,I,S,0
2014,7,7/22/14,SCTW,2,20,O,S,0
2014,7,7/22/14,SCTW,2,40,I,S,0
2014,7,7/22/14,SCTW,2,40,O,S,0
2014,7,7/22/14,SCTW,3,20,I,S,0
2014,7,7/22/14,SCTW,3,20,O,S,10
2014,7,7/22/14,SCTW,3,40,I,S,0
2014,7,7/22/14,SCTW,3,40,O,S,0
2014,7,7/23/14,AQUE,3,20,I,S,15
2014,7,7/23/14,AQUE,3,20,O,S,15
2014,7,7/23/14,AQUE,3,40,I,S,5
2014,7,7/23/14,AQUE,3,40,O,S,15
2014,7,7/23/14,AQUE,4,20,I,S,55
2014,7,7/23/14,AQUE,4,20,O,S,45
2014,7,7/23/14,AQUE,4,40,I,S,5
2014,7,7/23/14,AQUE,4,40,O,S,5
2014,7,7/23/14,AQUE,5,20,I,S,0
2014,7,7/23/14,AQUE,5,20,O,S,0
2014,7,7/23/14,AQUE,5,40,I,S,0
2014,7,7/23/14,AQUE,5,40,O,S,0
2014,7,7/23/14,BULL,1,20,I,S,0
2014,7,7/23/14,BULL,1,20,O,S,0
2014,7,7/23/14,BULL,1,40,I,S,5
2014,7,7/23/14,BULL,1,40,O,S,0
2014,7,7/23/14,BULL,3,20,I,S,10
2014,7,7/23/14,BULL,3,20,O,S,10
2014,7,7/23/14,BULL,3,40,I,S,0
2014,7,7/23/14,BULL,3,40,O,S,0
2014,7,7/24/14,NAPL,1,20,I,S,0
2014,7,7/24/14,NAPL,1,20,O,S,0
2014,7,7/24/14,NAPL,1,40,I,S,0
2014,7,7/24/14,NAPL,1,40,O,S,0
2014,7,7/24/14,NAPL,2,20,I,S,0
2014,7,7/24/14,NAPL,2,20,O,S,0
2014,7,7/24/14,NAPL,2,40,I,S,0
2014,7,7/24/14,NAPL,2,40,O,S,0
2014,7,7/24/14,NAPL,3,20,I,S,0
2014,7,7/24/14,NAPL,3,20,O,S,0
2014,7,7/24/14,NAPL,3,40,I,S,0
2014,7,7/24/14,NAPL,3,40,O,S,0
2014,7,7/24/14,NAPL,4,20,I,S,0
2014,7,7/24/14,NAPL,4,20,O,S,0
2014,7,7/24/14,NAPL,4,40,I,S,0
2014,7,7/24/14,NAPL,4,40,O,S,0
2014,7,7/24/14,NAPL,5,20,I,S,0
2014,7,7/24/14,NAPL,5,20,O,S,0
2014,7,7/24/14,NAPL,5,40,I,S,0
2014,7,7/24/14,NAPL,5,40,O,S,0
2014,7,7/24/14,NAPL,6,20,I,S,0
2014,7,7/24/14,NAPL,6,20,O,S,0
2014,7,7/24/14,NAPL,6,40,I,S,0
2014,7,7/24/14,NAPL,6,40,O,S,0
2014,7,7/24/14,NAPL,7,20,I,S,0
2014,7,7/24/14,NAPL,7,20,O,S,0
2014,7,7/24/14,NAPL,7,40,I,S,0
2014,7,7/24/14,NAPL,7,40,O,S,0
2014,7,7/24/14,NAPL,8,20,I,S,0
2014,7,7/24/14,NAPL,8,20,O,S,0
2014,7,7/24/14,NAPL,8,40,I,S,0
2014,7,7/24/14,NAPL,8,40,O,S,0
2015,7,7/20/15,ABUR,1,20,I,S,15
2015,7,7/20/15,ABUR,1,20,O,S,25
2015,7,7/20/15,ABUR,1,40,I,S,50
2015,7,7/20/15,ABUR,1,40,O,S,45
2015,7,7/20/15,ABUR,2,20,I,S,100
2015,7,7/20/15,ABUR,2,20,O,S,95
2015,7,7/20/15,ABUR,2,40,I,S,100
2015,7,7/20/15,ABUR,2,40,O,S,100
2015,7,7/20/15,MOHK,1,20,I,S,0
2015,7,7/20/15,MOHK,1,20,O,S,0
2015,7,7/20/15,MOHK,1,40,I,S,0
2015,7,7/20/15,MOHK,1,40,O,S,0
2015,7,7/20/15,MOHK,2,20,I,S,0
2015,7,7/20/15,MOHK,2,20,O,S,0
2015,7,7/20/15,MOHK,2,40,I,S,0
2015,7,7/20/15,MOHK,2,40,O,S,0
2015,7,7/21/15,SCDI,2,20,I,S,0
2015,7,7/21/15,SCDI,2,20,O,S,0
2015,7,7/21/15,SCDI,2,40,I,S,0
2015,7,7/21/15,SCDI,2,40,O,S,0
2015,7,7/21/15,SCDI,3,20,I,S,0
2015,7,7/21/15,SCDI,3,20,O,S,0
2015,7,7/21/15,SCDI,3,40,I,S,0
2015,7,7/21/15,SCDI,3,40,O,S,0
2015,7,7/21/15,SCTW,2,20,I,S,0
2015,7,7/21/15,SCTW,2,20,O,S,0
2015,7,7/21/15,SCTW,2,40,I,S,0
2015,7,7/21/15,SCTW,2,40,O,S,0
2015,7,7/21/15,SCTW,3,20,I,S,0
2015,7,7/21/15,SCTW,3,20,O,S,0
2015,7,7/21/15,SCTW,3,40,I,S,5
2015,7,7/21/15,SCTW,3,40,O,S,0
2015,7,7/22/15,AHND,1,20,I,S,100
2015,7,7/22/15,AHND,1,20,O,S,100
2015,7,7/22/15,AHND,1,40,I,S,100
2015,7,7/22/15,AHND,1,40,O,S,100
2015,7,7/22/15,AHND,2,20,I,S,10
2015,7,7/22/15,AHND,2,20,O,S,40
2015,7,7/22/15,AHND,2,40,I,S,65
2015,7,7/22/15,AHND,2,40,O,S,40
2015,7,7/22/15,BULL,1,20,I,S,35
2015,7,7/22/15,BULL,1,20,O,S,40
2015,7,7/22/15,BULL,1,40,I,S,60
2015,7,7/22/15,BULL,1,40,O,S,50
2015,7,7/22/15,BULL,3,20,I,S,30
2015,7,7/22/15,BULL,3,20,O,S,35
2015,7,7/22/15,BULL,3,40,I,S,55
2015,7,7/22/15,BULL,3,40,O,S,90
2015,7,7/22/15,BULL,6,20,I,S,10
2015,7,7/22/15,BULL,6,20,O,S,5
2015,7,7/22/15,BULL,6,40,I,S,35
2015,7,7/22/15,BULL,6,40,O,S,45
2015,7,7/23/15,AQUE,1,20,I,S,5
2015,7,7/23/15,AQUE,1,20,O,S,5
2015,7,7/23/15,AQUE,1,40,I,S,5
2015,7,7/23/15,AQUE,1,40,O,S,5
2015,7,7/23/15,AQUE,2,20,I,S,5
2015,7,7/23/15,AQUE,2,20,O,S,0
2015,7,7/23/15,AQUE,2,40,I,S,5
2015,7,7/23/15,AQUE,2,40,O,S,10
2015,7,7/23/15,AQUE,3,20,I,S,10
2015,7,7/23/15,AQUE,3,20,O,S,45
2015,7,7/23/15,AQUE,3,40,I,S,15
2015,7,7/23/15,AQUE,3,40,O,S,20
2015,7,7/23/15,AQUE,4,20,I,S,60
2015,7,7/23/15,AQUE,4,20,O,S,45
2015,7,7/23/15,AQUE,4,40,I,S,5
2015,7,7/23/15,AQUE,4,40,O,S,10
2015,7,7/23/15,AQUE,5,20,I,S,0
2015,7,7/23/15,AQUE,5,20,O,S,0
2015,7,7/23/15,AQUE,5,40,I,S,0
2015,7,7/23/15,AQUE,5,40,O,S,0
2015,7,7/23/15,AQUE,6,20,I,S,0
2015,7,7/23/15,AQUE,6,20,O,S,0
2015,7,7/23/15,AQUE,6,40,I,S,5
2015,7,7/23/15,AQUE,6,40,O,S,0
2015,7,7/24/15,IVEE,1,20,I,S,0
2015,7,7/24/15,IVEE,1,20,O,S,0
2015,7,7/24/15,IVEE,1,40,I,S,0
2015,7,7/24/15,IVEE,1,40,O,S,15
2015,7,7/24/15,IVEE,2,20,I,S,0
2015,7,7/24/15,IVEE,2,20,O,S,0
2015,7,7/24/15,IVEE,2,40,I,S,0
2015,7,7/24/15,IVEE,2,40,O,S,0
2015,7,7/24/15,IVEE,5,20,I,S,0
2015,7,7/24/15,IVEE,5,20,O,S,0
2015,7,7/24/15,IVEE,5,40,I,S,0
2015,7,7/24/15,IVEE,5,40,O,S,0
2015,7,7/27/15,NAPL,1,20,I,S,0
2015,7,7/27/15,NAPL,1,20,O,S,0
2015,7,7/27/15,NAPL,1,40,I,S,0
2015,7,7/27/15,NAPL,1,40,O,S,0
2015,7,7/27/15,NAPL,2,20,I,S,0
2015,7,7/27/15,NAPL,2,20,O,S,0
2015,7,7/27/15,NAPL,2,40,I,S,0
2015,7,7/27/15,NAPL,2,40,O,S,0
2015,7,7/27/15,NAPL,3,20,I,S,0
2015,7,7/27/15,NAPL,3,20,O,S,0
2015,7,7/27/15,NAPL,3,40,I,S,0
2015,7,7/27/15,NAPL,3,40,O,S,0
2015,7,7/27/15,NAPL,4,20,I,S,0
2015,7,7/27/15,NAPL,4,20,O,S,0
2015,7,7/27/15,NAPL,4,40,I,S,0
2015,7,7/27/15,NAPL,4,40,O,S,0
2015,7,7/27/15,NAPL,5,20,I,S,0
2015,7,7/27/15,NAPL,5,20,O,S,0
2015,7,7/27/15,NAPL,5,40,I,S,0
2015,7,7/27/15,NAPL,5,40,O,S,0
2015,7,7/27/15,NAPL,6,20,I,S,0
2015,7,7/27/15,NAPL,6,20,O,S,0
2015,7,7/27/15,NAPL,6,40,I,S,0
2015,7,7/27/15,NAPL,6,40,O,S,0
2015,7,7/27/15,NAPL,7,20,I,S,0
2015,7,7/27/15,NAPL,7,20,O,S,0
2015,7,7/27/15,NAPL,7,40,I,S,0
2015,7,7/27/15,NAPL,7,40,O,S,0
2015,7,7/27/15,NAPL,8,20,I,S,0
2015,7,7/27/15,NAPL,8,20,O,S,0
2015,7,7/27/15,NAPL,8,40,I,S,0
2015,7,7/27/15,NAPL,8,40,O,S,0
2015,7,7/28/15,CARP,1,20,I,S,0
2015,7,7/28/15,CARP,1,20,O,S,0
2015,7,7/28/15,CARP,1,40,I,S,0
2015,7,7/28/15,CARP,1,40,O,S,0
2015,7,7/28/15,CARP,2,20,I,S,0
2015,7,7/28/15,CARP,2,20,O,S,0
2015,7,7/28/15,CARP,2,40,I,S,0
2015,7,7/28/15,CARP,2,40,O,S,0
2015,7,7/28/15,CARP,3,20,I,S,0
2015,7,7/28/15,CARP,3,20,O,S,0
2015,7,7/28/15,CARP,3,40,I,S,0
2015,7,7/28/15,CARP,3,40,O,S,0
2015,7,7/28/15,CARP,4,20,I,S,0
2015,7,7/28/15,CARP,4,20,O,S,0
2015,7,7/28/15,CARP,4,40,I,S,0
2015,7,7/28/15,CARP,4,40,O,S,0
2015,7,7/28/15,CARP,5,20,I,S,0
2015,7,7/28/15,CARP,5,20,O,S,0
2015,7,7/28/15,CARP,5,40,I,S,0
2015,7,7/28/15,CARP,5,40,O,S,0
2015,7,7/28/15,CARP,6,20,I,S,0
2015,7,7/28/15,CARP,6,20,O,S,0
2015,7,7/28/15,CARP,6,40,I,S,0
2015,7,7/28/15,CARP,6,40,O,S,0
2015,7,7/28/15,CARP,7,20,I,S,0
2015,7,7/28/15,CARP,7,20,O,S,0
2015,7,7/28/15,CARP,7,40,I,S,0
2015,7,7/28/15,CARP,7,40,O,S,0
2015,7,7/28/15,CARP,8,20,I,S,0
2015,7,7/28/15,CARP,8,20,O,S,0
2015,7,7/28/15,CARP,8,40,I,S,0
2015,7,7/28/15,CARP,8,40,O,S,0
2015,7,7/29/15,GOLB,1,20,I,S,5
2015,7,7/29/15,GOLB,1,20,O,S,0
2015,7,7/29/15,GOLB,1,40,I,S,0
2015,7,7/29/15,GOLB,1,40,O,S,10
2015,7,7/29/15,GOLB,2,20,I,S,60
2015,7,7/29/15,GOLB,2,20,O,S,60
2015,7,7/29/15,GOLB,2,40,I,S,35
2015,7,7/29/15,GOLB,2,40,O,S,45
2015,7,7/29/15,IVEE,3,20,I,S,25
2015,7,7/29/15,IVEE,3,20,O,S,15
2015,7,7/29/15,IVEE,3,40,I,S,5
2015,7,7/29/15,IVEE,3,40,O,S,10
2015,7,7/29/15,IVEE,6,20,I,S,5
2015,7,7/29/15,IVEE,6,20,O,S,10
2015,7,7/29/15,IVEE,6,40,I,S,0
2015,7,7/29/15,IVEE,6,40,O,S,0
2015,7,7/29/15,IVEE,7,20,I,S,5
2015,7,7/29/15,IVEE,7,20,O,S,10
2015,7,7/29/15,IVEE,7,40,I,S,10
2015,7,7/29/15,IVEE,7,40,O,S,0
2015,7,7/29/15,IVEE,8,20,I,S,30
2015,7,7/29/15,IVEE,8,20,O,S,15
2015,7,7/29/15,IVEE,8,40,I,S,25
2015,7,7/29/15,IVEE,8,40,O,S,10
2016,7,7/18/16,GOLB,1,20,I,S,0
2016,7,7/18/16,GOLB,1,20,O,S,0
2016,7,7/18/16,GOLB,1,40,I,S,20
2016,7,7/18/16,GOLB,1,40,O,S,25
2016,7,7/18/16,GOLB,2,20,I,S,35
2016,7,7/18/16,GOLB,2,20,O,S,40
2016,7,7/18/16,GOLB,2,40,I,S,10
2016,7,7/18/16,GOLB,2,40,O,S,20
2016,7,7/18/16,IVEE,1,20,I,S,75
2016,7,7/18/16,IVEE,1,20,O,S,70
2016,7,7/18/16,IVEE,1,40,I,S,65
2016,7,7/18/16,IVEE,1,40,O,S,85
2016,7,7/18/16,IVEE,2,20,I,S,30
2016,7,7/18/16,IVEE,2,20,O,S,55
2016,7,7/18/16,IVEE,2,40,I,S,0
2016,7,7/18/16,IVEE,2,40,O,S,0
2016,7,7/18/16,IVEE,5,20,I,S,5
2016,7,7/18/16,IVEE,5,20,O,S,10
2016,7,7/18/16,IVEE,5,40,I,S,0
2016,7,7/18/16,IVEE,5,40,O,S,5
2016,7,7/18/16,IVEE,6,20,I,S,0
2016,7,7/18/16,IVEE,6,20,O,S,0
2016,7,7/18/16,IVEE,6,40,I,S,0
2016,7,7/18/16,IVEE,6,40,O,S,0
2016,7,7/18/16,IVEE,7,20,I,S,0
2016,7,7/18/16,IVEE,7,20,O,S,10
2016,7,7/18/16,IVEE,7,40,I,S,30
2016,7,7/18/16,IVEE,7,40,O,S,40
2016,7,7/18/16,IVEE,8,20,I,S,0
